pmid,source,ling_score
28467460,linguistic,3.0
21447597,linguistic,3.0
32399567,linguistic,6.0
32502232,linguistic,7.0
32821400,linguistic,3.0
32696292,linguistic,6.0
34284165,linguistic,4.0
32715085,linguistic,3.0
29222749,linguistic,3.0
32726198,linguistic,5.0
28472511,linguistic,4.0
34753471,linguistic,3.0
28453649,linguistic,6.0
29069412,linguistic,5.0
30768152,linguistic,4.0
30365026,linguistic,3.0
32693783,linguistic,3.0
34965252,linguistic,4.0
27669338,linguistic,3.0
27250555,linguistic,5.0
29688356,linguistic,5.0
32679065,linguistic,3.0
29145608,linguistic,6.0
25414324,linguistic,4.0
27130330,linguistic,4.0
33893803,linguistic,3.0
22661580,linguistic,4.0
30587115,linguistic,3.0
32533862,linguistic,3.0
27667790,linguistic,7.0
29529902,linguistic,3.0
32620074,linguistic,4.0
32343307,linguistic,6.0
26042145,linguistic,4.0
29457794,linguistic,5.0
23110975,linguistic,3.0
22218860,linguistic,3.0
31036850,linguistic,3.0
27899608,linguistic,6.0
32869137,linguistic,3.0
30896917,linguistic,3.0
32561749,linguistic,3.0
25232097,linguistic,3.0
32508104,linguistic,3.0
32421769,linguistic,3.0
23396323,linguistic,5.0
27832200,linguistic,4.0
30380090,linguistic,7.0
30380072,linguistic,6.0
30364952,linguistic,4.0
30295851,linguistic,3.0
30593617,linguistic,3.0
30445434,linguistic,4.0
30329095,linguistic,8.0
30715274,linguistic,3.0
30624651,linguistic,3.0
30407529,linguistic,5.0
30335169,linguistic,4.0
30371888,linguistic,5.0
30357420,linguistic,3.0
30476227,linguistic,4.0
24229347,linguistic,4.0
34613368,linguistic,4.0
34469548,linguistic,7.0
34244700,linguistic,7.0
29281002,linguistic,4.0
29949992,linguistic,5.0
32496546,linguistic,7.0
31106371,linguistic,4.0
24316578,linguistic,3.0
32527280,linguistic,5.0
27154270,linguistic,7.0
24618464,linguistic,4.0
28849559,linguistic,5.0
33765910,linguistic,3.0
32493955,linguistic,3.0
32487193,linguistic,4.0
30452539,linguistic,4.0
32487016,linguistic,4.0
32542382,linguistic,4.0
28850115,linguistic,3.0
31834359,linguistic,6.0
25810773,linguistic,3.0
33776890,linguistic,3.0
34563271,linguistic,5.0
23193282,linguistic,4.0
33927208,linguistic,3.0
31647101,linguistic,3.0
25392419,linguistic,3.0
29562324,linguistic,7.0
28914531,linguistic,3.0
33395407,linguistic,5.0
25319962,linguistic,5.0
29846171,linguistic,4.0
22257670,linguistic,4.0
24163125,linguistic,4.0
34741074,linguistic,5.0
34314366,linguistic,3.0
32422927,linguistic,4.0
30486122,linguistic,3.0
30686929,linguistic,5.0
31764991,linguistic,7.0
32289453,linguistic,4.0
27634291,linguistic,5.0
34358314,linguistic,4.0
33978706,linguistic,5.0
34358300,linguistic,3.0
34730175,linguistic,7.0
33993206,linguistic,3.0
34469515,linguistic,5.0
29140462,linguistic,6.0
32431267,linguistic,6.0
34716354,linguistic,4.0
27899624,linguistic,3.0
34711957,linguistic,4.0
28732212,linguistic,3.0
28119307,linguistic,4.0
32360910,linguistic,3.0
31829415,linguistic,4.0
25475113,linguistic,3.0
30398470,linguistic,4.0
27153572,linguistic,7.0
34688246,linguistic,5.0
32345346,linguistic,6.0
32345360,linguistic,3.0
32954379,linguistic,3.0
33256603,linguistic,4.0
25536338,linguistic,4.0
32324748,linguistic,3.0
24470572,linguistic,5.0
28891124,linguistic,6.0
33335023,linguistic,3.0
32228442,linguistic,4.0
24293654,linguistic,5.0
27231484,linguistic,3.0
23958731,linguistic,4.0
24771340,linguistic,6.0
32445187,linguistic,3.0
32351388,linguistic,3.0
26422234,linguistic,4.0
29092073,linguistic,3.0
33245775,linguistic,3.0
28053114,linguistic,6.0
27105845,linguistic,6.0
28402545,linguistic,5.0
26740527,linguistic,5.0
25407802,linguistic,4.0
30590444,linguistic,3.0
34619810,linguistic,4.0
34028497,linguistic,5.0
32512182,linguistic,5.0
32211684,linguistic,3.0
31841142,linguistic,4.0
32858223,linguistic,3.0
32540200,linguistic,5.0
31778148,linguistic,7.0
32619768,linguistic,4.0
25426929,linguistic,5.0
28053162,linguistic,7.0
26077014,linguistic,3.0
34108507,linguistic,3.0
21300622,linguistic,3.0
32960944,linguistic,7.0
28349240,linguistic,3.0
30578450,linguistic,3.0
27297497,linguistic,4.0
34559210,linguistic,7.0
33433999,linguistic,5.0
28407035,linguistic,5.0
33736596,linguistic,3.0
29931246,linguistic,5.0
24147765,linguistic,4.0
28011789,linguistic,5.0
30275736,linguistic,3.0
29934899,linguistic,6.0
27374119,linguistic,3.0
23197658,linguistic,4.0
33776956,linguistic,4.0
32027495,linguistic,4.0
29897488,linguistic,8.0
34514416,linguistic,4.0
28386528,linguistic,4.0
33982715,linguistic,3.0
31114888,linguistic,4.0
27837568,linguistic,7.0
32118530,linguistic,4.0
31851420,linguistic,4.0
30887928,linguistic,5.0
27605105,linguistic,7.0
32111231,linguistic,9.0
33839304,linguistic,5.0
34233619,linguistic,5.0
27634949,linguistic,4.0
32105730,linguistic,5.0
33594411,linguistic,6.0
33729437,linguistic,7.0
32781193,linguistic,3.0
32079733,linguistic,4.0
27630248,linguistic,7.0
32075414,linguistic,4.0
27899671,linguistic,3.0
24234447,linguistic,4.0
24949626,linguistic,5.0
32449938,linguistic,6.0
28587637,linguistic,5.0
31521110,linguistic,5.0
26807911,linguistic,4.0
31775616,linguistic,3.0
26132000,linguistic,3.0
32916052,linguistic,3.0
36700097,linguistic,4.0
34485385,linguistic,7.0
32028878,linguistic,6.0
34504668,linguistic,4.0
23872200,linguistic,4.0
23748955,linguistic,6.0
31624250,linguistic,3.0
31504194,linguistic,4.0
31418763,linguistic,5.0
31504173,linguistic,5.0
34400360,linguistic,6.0
27153597,linguistic,5.0
34370723,linguistic,5.0
30016509,linguistic,7.0
23793747,linguistic,6.0
22588877,linguistic,3.0
34362304,linguistic,5.0
29523070,linguistic,5.0
26205472,linguistic,4.0
34342226,linguistic,6.0
30772429,linguistic,7.0
28334266,linguistic,4.0
34087447,linguistic,3.0
33459764,linguistic,7.0
33306787,linguistic,7.0
34389843,linguistic,4.0
32539089,linguistic,5.0
29669011,linguistic,4.0
30321295,linguistic,3.0
28634724,linguistic,3.0
34325658,linguistic,5.0
29950016,linguistic,5.0
31095490,linguistic,3.0
26590402,linguistic,4.0
34371319,linguistic,3.0
34315992,linguistic,3.0
25982314,linguistic,3.0
34233810,linguistic,3.0
34297749,linguistic,4.0
28221024,linguistic,6.0
27903906,linguistic,3.0
27899660,linguistic,3.0
22140112,linguistic,4.0
22374386,linguistic,3.0
32754758,linguistic,4.0
32539086,linguistic,5.0
31942977,linguistic,4.0
31691816,linguistic,6.0
31665520,linguistic,4.0
31665454,linguistic,5.0
31665430,linguistic,3.0
31642469,linguistic,4.0
31584095,linguistic,4.0
31584089,linguistic,8.0
32542363,linguistic,4.0
31701148,linguistic,3.0
31701143,linguistic,3.0
31686102,linguistic,9.0
31602484,linguistic,3.0
31602478,linguistic,4.0
31598702,linguistic,4.0
31598690,linguistic,7.0
31584099,linguistic,3.0
31584087,linguistic,5.0
32345779,linguistic,3.0
32090261,linguistic,5.0
31691823,linguistic,3.0
31680168,linguistic,5.0
31665425,linguistic,3.0
31598675,linguistic,5.0
31566225,linguistic,4.0
31504823,linguistic,6.0
31243428,linguistic,3.0
33181823,linguistic,4.0
32162267,linguistic,6.0
32055858,linguistic,4.0
31728526,linguistic,4.0
31724722,linguistic,3.0
31612960,linguistic,8.0
35134148,linguistic,5.0
32103267,linguistic,5.0
31777944,linguistic,4.0
31713629,linguistic,10.0
31680157,linguistic,3.0
31504765,linguistic,8.0
31410488,linguistic,5.0
31350561,linguistic,4.0
31740968,linguistic,4.0
31680159,linguistic,4.0
31624839,linguistic,3.0
31612915,linguistic,4.0
31598709,linguistic,3.0
31942161,linguistic,4.0
33045750,linguistic,3.0
28086860,linguistic,6.0
28742084,linguistic,6.0
34269889,linguistic,3.0
34260637,linguistic,3.0
34264745,linguistic,6.0
34265261,linguistic,3.0
31872320,linguistic,3.0
32121160,linguistic,6.0
26582922,linguistic,3.0
33326073,linguistic,6.0
33711505,linguistic,5.0
28890946,linguistic,4.0
34246788,linguistic,3.0
33751366,linguistic,3.0
28155665,linguistic,4.0
31843802,linguistic,3.0
34174131,linguistic,4.0
26527191,linguistic,5.0
21335611,linguistic,3.0
29805321,linguistic,3.0
31831861,linguistic,5.0
34224878,linguistic,4.0
34252975,linguistic,6.0
34252969,linguistic,4.0
34252927,linguistic,4.0
33094321,linguistic,5.0
34252958,linguistic,7.0
34252947,linguistic,4.0
33003203,linguistic,5.0
33849075,linguistic,5.0
34244719,linguistic,4.0
34023905,linguistic,4.0
33313674,linguistic,6.0
31813095,linguistic,4.0
21959868,linguistic,4.0
27530307,linguistic,6.0
31116383,linguistic,6.0
31240309,linguistic,5.0
27733501,linguistic,3.0
24167507,linguistic,4.0
31710725,linguistic,4.0
31780665,linguistic,3.0
31872009,linguistic,4.0
34158502,linguistic,5.0
26426330,linguistic,5.0
29575358,linguistic,5.0
30856198,linguistic,3.0
31770586,linguistic,3.0
31702846,linguistic,6.0
27679478,linguistic,5.0
29087479,linguistic,3.0
26540668,linguistic,4.0
32638008,linguistic,4.0
34108585,linguistic,4.0
30165587,linguistic,5.0
25283805,linguistic,3.0
31570101,linguistic,3.0
24270788,linguistic,6.0
29650016,linguistic,3.0
31705629,linguistic,5.0
34124887,linguistic,3.0
34729303,linguistic,3.0
29092009,linguistic,3.0
32246091,linguistic,3.0
25428365,linguistic,4.0
29040384,linguistic,6.0
34059664,linguistic,7.0
33027502,linguistic,5.0
30184150,linguistic,5.0
33426407,linguistic,3.0
30994884,linguistic,5.0
31930068,linguistic,5.0
31197322,linguistic,5.0
31696036,linguistic,5.0
36311809,linguistic,5.0
22908213,linguistic,3.0
34319126,linguistic,3.0
29728244,linguistic,5.0
31599098,linguistic,4.0
29809172,linguistic,3.0
34052284,linguistic,5.0
25584184,linguistic,6.0
30681830,linguistic,5.0
28520987,linguistic,7.0
29077884,linguistic,3.0
33689188,linguistic,3.0
34122523,linguistic,3.0
34039967,linguistic,3.0
24078714,linguistic,7.0
26055102,linguistic,4.0
33660783,linguistic,6.0
33877974,linguistic,5.0
34034817,linguistic,4.0
26673713,linguistic,5.0
24438387,linguistic,4.0
26612862,linguistic,5.0
34022814,linguistic,3.0
31629694,linguistic,4.0
34489559,linguistic,3.0
31637139,linguistic,7.0
23193274,linguistic,3.0
31722485,linguistic,4.0
31288758,linguistic,7.0
33834198,linguistic,10.0
33431029,linguistic,5.0
34127402,linguistic,4.0
31467275,linguistic,3.0
33985559,linguistic,3.0
32134472,linguistic,7.0
31028376,linguistic,5.0
33980298,linguistic,3.0
32777825,linguistic,3.0
30835258,linguistic,3.0
23584832,linguistic,5.0
28187412,linguistic,4.0
30230343,linguistic,5.0
28379331,linguistic,4.0
33952332,linguistic,4.0
33175089,linguistic,4.0
32818254,linguistic,5.0
34010390,linguistic,4.0
33503255,linguistic,3.0
32866223,linguistic,4.0
32805021,linguistic,7.0
30561551,linguistic,5.0
30624648,linguistic,8.0
31467290,linguistic,3.0
31373611,linguistic,5.0
33995478,linguistic,3.0
33981200,linguistic,4.0
30753475,linguistic,4.0
24573880,linguistic,4.0
27714042,linguistic,3.0
33894373,linguistic,4.0
33308153,linguistic,3.0
27832156,linguistic,4.0
30552534,linguistic,5.0
33735471,linguistic,5.0
31494246,linguistic,6.0
27577934,linguistic,3.0
24234451,linguistic,4.0
31433187,linguistic,5.0
33927717,linguistic,6.0
33954026,linguistic,6.0
30668675,linguistic,7.0
31559753,linguistic,3.0
30726866,linguistic,5.0
25196204,linguistic,5.0
30407590,linguistic,4.0
23109555,linguistic,3.0
25270877,linguistic,3.0
31555312,linguistic,6.0
27242037,linguistic,5.0
33824193,linguistic,4.0
26516187,linguistic,6.0
29091996,linguistic,7.0
26055100,linguistic,4.0
22545707,linguistic,5.0
25766521,linguistic,6.0
33300982,linguistic,4.0
33196844,linguistic,4.0
33822911,linguistic,4.0
32766810,linguistic,5.0
33793906,linguistic,5.0
33416858,linguistic,7.0
33864455,linguistic,4.0
31283070,linguistic,3.0
29088455,linguistic,3.0
29069466,linguistic,4.0
29040693,linguistic,7.0
30673660,linguistic,4.0
29059379,linguistic,8.0
29106642,linguistic,5.0
29059374,linguistic,4.0
30152276,linguistic,4.0
29228298,linguistic,3.0
29216377,linguistic,3.0
29099951,linguistic,4.0
29069473,linguistic,4.0
21791039,linguistic,3.0
25428369,linguistic,4.0
31412866,linguistic,5.0
29297289,linguistic,4.0
31409791,linguistic,3.0
27173523,linguistic,3.0
26989145,linguistic,4.0
25326329,linguistic,5.0
25399422,linguistic,9.0
33753737,linguistic,5.0
33239857,linguistic,5.0
23180763,linguistic,4.0
25388151,linguistic,7.0
27114493,linguistic,3.0
22559792,linguistic,4.0
28008948,linguistic,3.0
31713622,linguistic,3.0
33724838,linguistic,7.0
22345621,linguistic,3.0
31347432,linguistic,3.0
33590697,linguistic,4.0
31337332,linguistic,5.0
30445657,linguistic,3.0
32540400,linguistic,3.0
33768085,linguistic,4.0
33767730,linguistic,4.0
29896176,linguistic,3.0
26631432,linguistic,4.0
28640810,linguistic,5.0
22135287,linguistic,5.0
31100387,linguistic,4.0
24053737,linguistic,5.0
32810235,linguistic,4.0
22481888,linguistic,4.0
24279809,linguistic,5.0
34177338,linguistic,4.0
33600011,linguistic,4.0
33416848,linguistic,5.0
32349124,linguistic,7.0
33598676,linguistic,3.0
33705530,linguistic,5.0
33677507,linguistic,3.0
33693668,linguistic,4.0
31637666,linguistic,3.0
29036351,linguistic,3.0
33647438,linguistic,3.0
26989149,linguistic,4.0
23729657,linguistic,4.0
31343654,linguistic,3.0
31114901,linguistic,4.0
29309507,linguistic,6.0
32037812,linguistic,3.0
33346083,linguistic,3.0
27835690,linguistic,3.0
29209336,linguistic,4.0
29097748,linguistic,6.0
33606709,linguistic,6.0
22984621,linguistic,3.0
33602974,linguistic,6.0
22222089,linguistic,4.0
32759953,linguistic,3.0
29048461,linguistic,4.0
31274982,linguistic,3.0
26449202,linguistic,5.0
24792048,linguistic,3.0
27302480,linguistic,5.0
26994912,linguistic,4.0
33574307,linguistic,4.0
30765729,linguistic,4.0
24578403,linguistic,4.0
31240103,linguistic,4.0
31258549,linguistic,5.0
27170236,linguistic,6.0
25623424,linguistic,3.0
33539887,linguistic,3.0
28365726,linguistic,4.0
33599246,linguistic,5.0
33522806,linguistic,3.0
24371156,linguistic,8.0
27011785,linguistic,5.0
29637199,linguistic,3.0
23203870,linguistic,6.0
33515234,linguistic,6.0
33511845,linguistic,3.0
31034103,linguistic,4.0
30539550,linguistic,6.0
34970355,linguistic,4.0
30629299,linguistic,3.0
28025349,linguistic,5.0
32616742,linguistic,5.0
32392343,linguistic,6.0
33331653,linguistic,5.0
31110280,linguistic,5.0
23955518,linguistic,5.0
31101000,linguistic,4.0
33486591,linguistic,5.0
35088001,linguistic,3.0
24578356,linguistic,4.0
28843534,linguistic,5.0
26727469,linguistic,3.0
31641140,linguistic,4.0
33465550,linguistic,3.0
33459761,linguistic,3.0
32897736,linguistic,3.0
29699484,linguistic,5.0
31904810,linguistic,5.0
26644460,linguistic,4.0
26860211,linguistic,5.0
32214380,linguistic,4.0
33413085,linguistic,6.0
31042284,linguistic,5.0
30937442,linguistic,3.0
30329036,linguistic,3.0
28832569,linguistic,3.0
31878869,linguistic,3.0
33996073,linguistic,3.0
33245774,linguistic,4.0
33237299,linguistic,3.0
33221906,linguistic,4.0
33179754,linguistic,5.0
33156327,linguistic,3.0
33010159,linguistic,5.0
33417691,linguistic,5.0
33151287,linguistic,3.0
33125077,linguistic,5.0
33095862,linguistic,5.0
33084889,linguistic,4.0
33035346,linguistic,4.0
32976589,linguistic,3.0
33196841,linguistic,4.0
33196798,linguistic,3.0
33151290,linguistic,3.0
33137173,linguistic,4.0
33068420,linguistic,5.0
33035337,linguistic,4.0
33021671,linguistic,4.0
33270898,linguistic,5.0
33166383,linguistic,6.0
33152079,linguistic,5.0
33151297,linguistic,6.0
33137204,linguistic,6.0
33125057,linguistic,9.0
32986825,linguistic,3.0
34420978,linguistic,3.0
33237313,linguistic,4.0
33174603,linguistic,4.0
33104802,linguistic,3.0
33074335,linguistic,6.0
31885041,linguistic,4.0
33507271,linguistic,5.0
33330918,linguistic,5.0
33245761,linguistic,4.0
33174605,linguistic,3.0
33166392,linguistic,6.0
33137183,linguistic,4.0
33045745,linguistic,4.0
33045721,linguistic,4.0
31813964,linguistic,3.0
22053084,linguistic,3.0
22702248,linguistic,6.0
33378192,linguistic,3.0
34594031,linguistic,4.0
32196032,linguistic,3.0
23846596,linguistic,5.0
26590263,linguistic,3.0
30999860,linguistic,6.0
33361798,linguistic,4.0
33351632,linguistic,5.0
28759605,linguistic,3.0
26589293,linguistic,3.0
30462640,linguistic,3.0
29295221,linguistic,4.0
26087747,linguistic,5.0
28025342,linguistic,4.0
33231322,linguistic,3.0
29104906,linguistic,3.0
30944327,linguistic,3.0
33045737,linguistic,3.0
29950013,linguistic,4.0
25786896,linguistic,3.0
23193297,linguistic,3.0
33307250,linguistic,4.0
33363449,linguistic,4.0
33287903,linguistic,8.0
31053848,linguistic,8.0
21478484,linguistic,3.0
33261662,linguistic,7.0
33381847,linguistic,9.0
33258964,linguistic,5.0
33418085,linguistic,6.0
33381822,linguistic,3.0
32702093,linguistic,4.0
34803258,linguistic,5.0
29722785,linguistic,6.0
25753716,linguistic,3.0
30874591,linguistic,3.0
28654729,linguistic,4.0
30721533,linguistic,5.0
22285827,linguistic,6.0
30858555,linguistic,4.0
24709941,linguistic,5.0
29860391,linguistic,5.0
27153605,linguistic,4.0
31222198,linguistic,3.0
33304468,linguistic,3.0
26220875,linguistic,3.0
33304465,linguistic,7.0
29961819,linguistic,3.0
33208101,linguistic,3.0
29087450,linguistic,4.0
23082188,linguistic,5.0
29909982,linguistic,4.0
30837356,linguistic,3.0
30137226,linguistic,7.0
30165481,linguistic,3.0
31665759,linguistic,3.0
33894945,linguistic,3.0
26139634,linguistic,4.0
33188218,linguistic,4.0
29893890,linguistic,5.0
33175872,linguistic,4.0
32757305,linguistic,3.0
30649189,linguistic,4.0
33186582,linguistic,5.0
21961731,linguistic,4.0
26149169,linguistic,3.0
31326853,linguistic,5.0
28854643,linguistic,5.0
33161418,linguistic,4.0
25765347,linguistic,5.0
26342387,linguistic,4.0
27923350,linguistic,6.0
30760842,linguistic,4.0
33564397,linguistic,3.0
33136286,linguistic,3.0
24265686,linguistic,6.0
33247934,linguistic,3.0
33216899,linguistic,7.0
33247932,linguistic,5.0
33216897,linguistic,4.0
33238004,linguistic,6.0
32449765,linguistic,4.0
28541490,linguistic,6.0
28472395,linguistic,5.0
22945787,linguistic,3.0
30717659,linguistic,5.0
33109072,linguistic,3.0
25100685,linguistic,6.0
30137210,linguistic,4.0
30052772,linguistic,4.0
29869221,linguistic,5.0
30703169,linguistic,4.0
26155308,linguistic,3.0
29212833,linguistic,4.0
33097024,linguistic,4.0
33093586,linguistic,3.0
32392263,linguistic,3.0
30548723,linguistic,7.0
33087719,linguistic,3.0
31262303,linguistic,4.0
28529082,linguistic,5.0
30419028,linguistic,3.0
31649733,linguistic,4.0
27242034,linguistic,4.0
33193438,linguistic,3.0
25348399,linguistic,3.0
29189094,linguistic,4.0
32162067,linguistic,3.0
23327938,linguistic,4.0
24174537,linguistic,4.0
31392309,linguistic,4.0
33039623,linguistic,3.0
32964659,linguistic,6.0
30032202,linguistic,5.0
22558086,linguistic,4.0
26097510,linguistic,5.0
29220476,linguistic,3.0
30606230,linguistic,3.0
24906883,linguistic,3.0
33002111,linguistic,3.0
33086069,linguistic,3.0
28381244,linguistic,3.0
32997699,linguistic,4.0
30462320,linguistic,3.0
30462302,linguistic,6.0
30380102,linguistic,4.0
30321400,linguistic,7.0
30256983,linguistic,3.0
28968812,linguistic,6.0
31274965,linguistic,5.0
30476305,linguistic,6.0
30364992,linguistic,5.0
30357379,linguistic,10.0
30357361,linguistic,4.0
30357347,linguistic,3.0
30289549,linguistic,6.0
30285109,linguistic,6.0
31836897,linguistic,5.0
31707700,linguistic,4.0
30788500,linguistic,3.0
30371815,linguistic,3.0
31681953,linguistic,5.0
31210271,linguistic,7.0
30335176,linguistic,8.0
30202990,linguistic,4.0
31738435,linguistic,4.0
31231773,linguistic,4.0
30945201,linguistic,4.0
30371817,linguistic,5.0
30357384,linguistic,4.0
30357342,linguistic,8.0
30321373,linguistic,4.0
33326193,linguistic,4.0
30963485,linguistic,5.0
30445555,linguistic,4.0
30407599,linguistic,4.0
30395294,linguistic,3.0
